# LWT-PWN is the IDS/LWT concept list linked to Princeton WordNet 3.0 word sense identifiers.
#
# by Lars Borin
#
# version 1.0
# 2015-03-31
# 
# License: CC-BY 4.0 International <https://creativecommons.org/licenses/by/4.0/>
# 
# If you use this dataset or derivatives of it in publications,
# please cite:
#
# Lars Borin, Bernard Comrie, Anju Saxena 2013. The Intercontinental Dictionary Series –
# a rich and principled database for language comparison. In Lars Borin and Anju Saxena (eds.),
# Approaches to Measuring Linguistic Differences. De Gruyter Mouton. 285–302.
#
# @incollection{Borin-Lars2013-26,
#	title		= "The {I}ntercontinental {D}ictionary {S}eries -- a rich and principled database for language comparison",
#	booktitle	= "Approaches to Measuring Linguistic Differences",
#	author		= "Borin, Lars and Comrie, Bernard and Saxena, Anju",
#	editor		= {Borin, Lars and Saxena, Anju},
#	year		= "2013",
#	publisher	= "De Gruyter Mouton",
#	address		= "Berlin",
#	pages		= "285--302"
# }
#
# Data format:
# <IDS/LWT concept ID>tab<English gloss>tab<relation>tab<PWN word sense ID>tab<PWN definition>
# 
# <relation> is one of
# ss : synonym
# iu : hyponym/subordinate/narrower (A iu B = 'A is a hyponym of B')
# ui : hyperonym/superordinate/broader (A ui B = 'A is a hyperonym of B')
# Mappings to SALDO senses are not disambiguated in this version. Alternatives are separated by ":".
#
#
S13.150	many	ss	many%3:00:00::	a quantifier that can be used with count nouns and is often preceded by `as' or `too' or `so' or `that'; amounting to a large but indefinite number; "many temptations"; "the temptations are many"; "a good many"; "a great many"; "many directions"; "take as many apples as you like"; "too many clouds to see"; "never saw so many people"
S13.160	more	ui	more%3:00:01::	(comparative of `much' used with mass nouns) a quantifier meaning greater in size or amount or extent or degree; "more land"; "more support"; "more rain fell"; "more than a gallon"
S13.160	more	ui	more%3:00:02::	(comparative of `many' used with count nouns) quantifier meaning greater in number; "a hall with more seats"; "we have no more bananas"; "more than one"
S13.170	few	ss	few%3:00:00::	a quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number; "a few weeks ago"; "a few more wagons than usual"; "an invalid's pleasures are few and far between"; "few roses were still blooming"; "few women have led troops in battle"
S13.180	enough	ui	enough%5:00:00:sufficient:00	sufficient for the purpose; "an adequate income"; "the food was adequate"; "a decent wage"; "enough food"; "food enough"
S13.180	enough	ui	enough%4:02:00::	as much as necessary; "Have I eaten enough?"; (`plenty' is nonstandard) "I've had plenty, thanks"
S13.181	some	ss	some%3:00:00::	quantifier; used with either mass nouns or plural count nouns to indicate an unspecified number or quantity; "have some milk"; "some roses were still blooming"; "having some friends over"; "some apples"; "some paper"
S13.190	the crowd	ss	crowd%1:14:00::	a large number of things or people considered together; "a crowd of insects assembled around the flowers"
S13.210	full	ss	full%3:00:00::	containing as much or as many as is possible or normal; "a full glass"; "a sky full of stars"; "a full life"; "the auditorium was full to overflowing"
S13.220	empty	ss	empty%3:00:00::	holding or containing nothing; "an empty glass"; "an empty room"; "full of empty seats"; "empty hours"
S13.230	the part	ss	part%1:06:00::	something less than the whole of a human artifact; "the rear part of the house"; "glue the two parts together"
S13.2310	the piece	ui	piece%1:13:00::	a serving that has been cut from a larger portion; "a piece of pie"; "a slice of bread"
S13.2310	the piece	ui	piece%1:17:00::	a portion of a natural object; "they analyzed the river into three parts"; "he needed a piece of granite"
S13.240	the half	ss	half%1:23:00::	one of two equal parts of a divisible whole; "half a loaf"; "half an hour"; "a century and one half"
S13.330	only	ss	only%4:02:01::	without any others being included or involved; "was entirely to blame"; "a school devoted entirely to the needs of problem children"; "he works for Mr. Smith exclusively"; "did it solely for money"; "the burden of proof rests on the prosecution alone"; "a privilege granted only to him"
S13.3310	alone	ss	alone%4:02:01::	without anybody else or anything else; "the child stayed home alone"; "the pillar stood alone, supporting nothing"; "he flew solo"
S13.340	first	ss	first%3:00:00::	preceding all others in time or space or degree; "the first house on the right"; "the first day of spring"; "his first political race"; "her first baby"; "the first time"; "the first meetings of the new party"; "the first phase of his training"
S13.350	last	ss	last%3:00:00::	coming after all others in time or space or degree or being the only one remaining; "the last time I saw Paris"; "the last day of the month"; "had the last word"; "waited until the last minute"; "he raised his voice in a last supreme call"; "the last game of the season"; "down to his last nickel"
S13.360	second	ss	second%5:00:00:ordinal:00	coming next after the first in position in space or time or degree or magnitude
S13.370	the pair	ss	pair%1:14:01::	a set of two similar things considered as a unit
S13.380	twice/two times	ss	twice%4:02:00::	two times; "I called her twice"
S13.420	third	ss	third%5:00:00:ordinal:00	coming next after the second and just before the fourth in position
S13.440	three times	ss	thrice%4:02:00::	three times; "I called you thrice last night"
S14.110	the time	ss	time%1:03:00::	the continuum of experience in which events pass from the future through the present to the past
S14.120	the age	ss	age%1:07:00::	how long something has existed; "it was replaced because of its age"
S14.130	new	ss	new%3:00:00::	not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered; "a new law"; "new cars"; "a new comet"; "a new friend"; "a new year"; "the New World"
S14.140	young	ss	young%3:00:00::	(used of living things especially persons) in an early period of life or development or growth; "young people"
S14.150	old	ui	old%3:00:01::	of long duration; not new; "old tradition"; "old house"; "old wine"; "old country"; "old friendships"; "old money"
S14.150	old	ui	old%3:00:02::	(used especially of persons) having lived for a relatively long time or attained a specific age; "his mother is very old"; "a ripe old age"; "how old are you?"
S14.160	early	ui	early%3:00:00::	at or near the beginning of a period of time or course of events or before the usual or expected time; "early morning"; "an early warning"; "early diagnosis"; "an early death"; "took early retirement"; "an early spring"; "early varieties of peas and tomatoes mature before most standard varieties"
S14.160	early	ui	early%4:02:00::	before the usual time or the time expected; "she graduated early"; "the house was completed ahead of time"
S14.160	early	ui	early%4:02:02::	in good time; "he awoke betimes that morning"
S14.170	late	ui	late%3:00:00::	being or occurring at an advanced period of time or after a usual or expected time; "late evening"; "late 18th century"; "a late movie"; "took a late flight"; "had a late breakfast"
S14.170	late	ui	late%4:02:00::	later than usual or than expected; "the train arrived late"; "we awoke late"; "the children came late to school"; "notice came so tardily that we almost missed the deadline"; "I belatedly wished her a happy birthday"
S14.180	now	ss	now%4:02:04::	at the present moment; "goods now on sale"; "the now-aging dictator"; "they are now abroad"; "he is busy at present writing a new novel"; "it could happen any time now"
S14.190	immediately	ss	immediately%4:02:00::	without delay or hesitation; with no time intervening; "he answered immediately"; "found an answer straightaway"; "an official accused of dishonesty should be suspended forthwith"; "Come here now!"
S14.210	fast	ui	fast%3:00:01::	a00976508	acting or moving or capable of acting or moving quickly; "fast film"; "on the fast track in school"; "set a fast pace"; "a fast car"
S14.210	fast	ui	fast%4:02:01::	r00086000	quickly or rapidly (often used as a combining form); "how fast can he get here?"; "ran as fast as he could"; "needs medical help fast"; "fast-running rivers"; "fast-breaking news"; "fast-opening (or fast-closing) shutters"
S14.220	slow	ui	slow%3:00:01::	not moving quickly; taking a comparatively long time; "a slow walker"; "the slow lane of traffic"; "her steps were slow"; "he was slow in reacting to the news"; "slow but steady growth"
S14.220	slow	ui	slow%4:02:00::	without speed (`slow' is sometimes used informally for `slowly'); "he spoke slowly"; "go easy here--the road is slippery"; "glaciers move tardily"; "please go slow so I can see the sights"
S14.230	to hurry	ss	hurry%2:30:00::	act or move at high speed; "We have to rush!"; "hurry--it's late!"
S14.250	to begin	ss	begin%2:30:01::	set in motion, cause to start; "The U.S. started a war in the Middle East"; "The Iraqis began hostilities"; "begin a new chapter in your life"
S14.2510	the beginning	ss	beginning%1:11:00::	the event consisting of the start of something; "the beginning of the war"
S14.252	to last	ss	last%2:42:00::	persist for a specified period of time; "The bad weather lasted for three days"
S14.260	the end(2)	ss	end%1:11:00::	the concluding parts of an event or occurrence; "the end was exciting"; "I had to miss the last of the movie"
S14.270	to finish	ss	finish%2:30:02::	come or bring to a finish or an end; "He finished the dishes"; "She completed the requirements for her Master's Degree"; "The fastest runner finished the race in just over 2 hours; others finished in over 4 hours"
S14.280	to cease	ui	cease%2:42:00::	put an end to a state or an activity; "Quit teasing your little brother"
S14.280	to cease	ui	cease%2:42:13::	have an end, in a temporal, spatial, or quantitative sense; either spatial or metaphorical; "the bronchioles terminate in a capillary bed"; "Your rights stop where you infringe upon the rights of other"; "My property ends by the bushes"; "The symphony ends in a pianissimo"
S14.290	ready	ss	ready%3:00:00::	completely prepared or in condition for immediate action or use or progress; "get ready"; "she is ready to resign"; "the bridge is ready to collapse"; "I am ready to work"; "ready for action"; "ready for use"; "the soup will be ready in a minute"; "ready to learn to read"
S14.310	always	ss	always%4:02:00::	at all times; all the time and on every occasion; "I will always be there to help you"; "always arrives on time"; "there is always some pollution in the air"; "ever hoping to strike it rich"; "ever busy"
S14.320	often	ss	often%4:02:00::	many times at short intervals; "we often met over a cup of coffee"
S14.330	sometimes	ss	sometimes%4:02:01::	on certain occasions or in certain cases but not always; "sometimes she wished she were back in England"; "sometimes her photography is breathtaking"; "sometimes they come for a month; at other times for six months"
S14.331	soon	ss	soon%4:02:00::	in the near future; "the doctor will soon be here"; "the book will appear shortly"; "she will arrive presently"; "we should have news before long"
S14.340	never	ss	never%4:02:00::	not ever; at no time in the past or future; "I have never been to China"; "I shall never forget this day"; "had never seen a circus"; "never on Sunday"; "I will never marry you!"
S14.350	again	ss	again%4:02:00::	anew; "she tried again"; "they rehearsed the scene again"
S14.410	the day(1)	ss	day%1:28:04::	the recurring hours when you are not sleeping (especially those when you are working); "my day began early this morning"; "it was a busy day on the stock exchange"; "she called it a day and went to bed"
S14.4110	the day(2)	ss	day%1:28:00::	time for Earth to make a complete rotation on its axis; "two days later they left"; "they put on two performances every day"; "there are 30,000 passengers per day"
S14.420	the night	ss	night%1:28:00::	the time after sunset and before sunrise while it is dark outside
S14.430	the dawn	ss	dawn%1:28:00::	the first light of day; "we got up before dawn"; "they talked until morning"
S14.440	the morning	ss	morning%1:28:00::	the time period between dawn and noon; "I spent the morning running errands"
S14.450	the midday	ss	midday%1:28:00::	the middle of the day
S14.451	the afternoon	ss	afternoon%1:28:00::	the part of the day between noon and evening; "he spent a quiet afternoon in the park"
S14.460	the evening	ss	evening%1:28:00::	the latter part of the day (the period of decreasing daylight from late afternoon until nightfall); "he enjoyed the evening light across the lake"
S14.470	today	ss	today%4:02:00::	on this day as distinct from yesterday or tomorrow; "I can't meet with you today"
S14.480	tomorrow	ss	tomorrow%4:02:00::	the next day, the day after, following the present day
S14.490	yesterday	ss	yesterday%4:02:00::	on the day preceding today; "yesterday the weather was beautiful"
S14.510	the hour	ss	hour%1:28:00::	a period of time equal to 1/24th of a day; "the job will take more than an hour"
S14.530	the clock	ss	clock%1:06:00::	a timepiece that shows the time of day
S14.610	the week	ss	week%1:28:00::	any period of seven consecutive days; "it rained for a week"
S14.620	Sunday	ss	sunday%1:28:00::	first day of the week; observed as a day of rest and worship by most Christians
S14.630	Monday	ss	monday%1:28:00::	the second day of the week; the first working day
S14.640	Tuesday	ss	tuesday%1:28:00::	the third day of the week; the second working day
S14.650	Wednesday	ss	wednesday%1:28:00::	the fourth day of the week; the third working day
S14.660	Thursday	ss	thursday%1:28:00::	the fifth day of the week; the fourth working day
S14.670	Friday	ss	friday%1:28:00::	the sixth day of the week; the fifth working day
S14.680	Saturday	ss	saturday%1:28:00::	the seventh and last day of the week; observed as the Sabbath by Jews and some Christians
S14.710	the month	ss	month%1:28:01::	one of the twelve divisions of the calendar year; "he paid the bill last month"
S14.730	the year	ss	year%1:28:01::	a period of time containing 365 (or 366) days; "she is 4 years old"; "in the year 1920"
